po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2024-27177,2024-12-09,2025-01-07,2025-01-07,SUP-097,Azteca Advisory,Mexico,Professional Services,Audit & Compliance Review,Manufacturing,10552.18,1,10552.18,Net 30,True,False
PO-2024-26384,2024-12-09,2024-12-17,2024-12-17,SUP-038,Bergmann MRO Services,Germany,MRO,Hydraulic Fluid (drum),Field Services,232.01,9,2088.09,Net 60,False,False
PO-2024-26830,2024-12-09,2025-01-08,2025-01-08,SUP-072,Krakow Office Products,Poland,Office Supplies,Whiteboard & Supplies,Field Services,66.46,3,199.38,Net 30,False,False
PO-2024-27070,2024-12-09,2024-12-14,2024-12-14,SUP-093,Albion Chem Industries,UK,Chemicals,Cleaning Agent (drum),Field Services,254.76,36,9171.36,Net 45,False,False
PO-2024-26217,2024-12-09,2025-01-06,2025-01-06,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,Manufacturing,29.94,750,22455.0,Net 15,True,False
PO-2024-26216,2024-12-09,2025-01-11,2025-01-11,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,64.69,515,33315.35,Net 30,True,False
PO-2024-26214,2024-12-09,2024-12-29,2024-12-29,SUP-022,Redwood Components,USA,Electronics,Connector Kit CK-8,Corporate,5.24,2081,10904.44,Net 60,True,False
PO-2024-26499,2024-12-09,2024-12-18,2024-12-18,SUP-038,Bergmann MRO Services,Germany,MRO,Machine Lubricant (drum),Manufacturing,197.66,19,3755.54,Net 45,True,False
PO-2024-26806,2024-12-09,2024-12-29,2024-12-29,SUP-072,Krakow Office Products,Poland,Office Supplies,Stationery Kit,Corporate,22.14,56,1239.84,Net 15,True,False
PO-2024-26770,2024-12-09,2024-12-29,2024-12-29,SUP-061,Shenzhou IT Solutions,China,IT Services,Cloud Hosting (monthly block),Corporate,4980.32,1,4980.32,Net 15,True,False
PO-2024-26970,2024-12-09,2024-12-27,2024-12-27,SUP-093,Albion Chem Industries,UK,Chemicals,Coating Resin (drum),Field Services,777.62,5,3888.1,Net 30,True,False
PO-2024-25980,2024-12-09,2024-12-16,2024-12-16,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),Corporate,841.66,21,17674.86,Net 15,True,False
PO-2024-26796,2024-12-09,2024-12-31,2024-12-31,SUP-057,Bharat Digital Systems,India,IT Services,"SaaS Licences (per seat, annual)",Manufacturing,427.39,15,6410.85,Net 30,True,False
PO-2024-27125,2024-12-09,2025-01-11,2025-01-13,SUP-095,Busan Machinery,South Korea,Machinery,Compressor Unit,R&D,10835.47,1,10835.47,Net 45,True,False
PO-2024-27124,2024-12-09,2025-01-04,2025-01-04,SUP-095,Busan Machinery,South Korea,Machinery,Injection Mould Tooling,R&D,13440.49,1,13440.49,Net 30,True,False
PO-2024-26523,2024-12-09,2025-01-12,2025-01-22,SUP-046,Thames Industrial Supply,UK,MRO,Machine Lubricant (drum),Corporate,181.71,13,2362.23,Net 30,True,False
PO-2024-26189,2024-12-09,2024-12-19,2024-12-23,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,R&D,68.42,369,25246.98,Net 30,False,False
PO-2024-26187,2024-12-09,2024-12-31,2024-12-31,SUP-016,Great Wall Containers,China,Packaging,Printed Labels (per 1000),Retail Operations,45.93,61,2801.73,Net 30,True,False
PO-2024-27128,2024-12-09,2025-01-02,2025-01-02,SUP-095,Busan Machinery,South Korea,Machinery,CNC Spare Parts Kit,R&D,3880.25,1,3880.25,Net 45,True,False
PO-2024-26396,2024-12-09,2025-01-08,2025-01-08,SUP-039,Redwood Maintenance Co,USA,MRO,Conveyor Belt Section,Field Services,447.01,2,894.02,Net 30,True,False
PO-2024-26965,2024-12-10,2025-01-13,2025-01-13,SUP-081,Redwood Specialty Chem,USA,Chemicals,Coating Resin (drum),Corporate,710.19,4,2840.76,Net 30,True,False
PO-2024-26394,2024-12-10,2024-12-31,2025-01-14,SUP-046,Thames Industrial Supply,UK,MRO,Hydraulic Fluid (drum),Field Services,217.77,5,1088.85,Net 45,True,False
PO-2024-26975,2024-12-10,2025-01-03,2025-01-03,SUP-081,Redwood Specialty Chem,USA,Chemicals,Cleaning Agent (drum),Field Services,218.47,27,5898.69,Net 30,True,False
PO-2024-26983,2024-12-10,2024-12-24,2024-12-24,SUP-093,Albion Chem Industries,UK,Chemicals,Industrial Solvent (drum),R&D,464.76,13,6041.88,Net 30,True,False
PO-2024-26656,2024-12-10,2024-12-22,2024-12-22,SUP-050,Redwood Freight,USA,Logistics,FTL Freight (per load),Field Services,1862.34,3,5587.02,Net 30,True,False
PO-2024-27123,2024-12-10,2025-01-12,2025-01-12,SUP-095,Busan Machinery,South Korea,Machinery,Compressor Unit,R&D,10323.61,1,10323.61,Net 45,True,False
PO-2024-26098,2024-12-10,2024-12-19,2024-12-19,SUP-016,Great Wall Containers,China,Packaging,Printed Labels (per 1000),Corporate,51.92,76,3945.92,Net 45,False,False
PO-2024-26103,2024-12-10,2025-01-12,2025-01-12,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,R&D,17.53,193,3383.29,Net 45,True,False
PO-2024-26669,2024-12-10,2024-12-21,2024-12-21,SUP-050,Redwood Freight,USA,Logistics,FTL Freight (per load),Corporate,1964.81,4,7859.24,Net 45,True,False
PO-2024-26679,2024-12-10,2024-12-31,2024-12-31,SUP-052,Del Norte Logistics,Mexico,Logistics,LTL Freight (per shipment),R&D,457.34,9,4116.06,Net 45,True,False
PO-2024-26075,2024-12-10,2025-01-06,2025-01-10,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,Corporate,29.71,84,2495.64,Net 60,True,False
PO-2024-26038,2024-12-10,2025-01-02,2025-01-02,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Field Services,16.16,82,1325.12,Net 45,True,False
PO-2024-26722,2024-12-10,2024-12-28,2024-12-28,SUP-059,Azteca Technologies,Mexico,IT Services,Network Equipment Bundle,Manufacturing,3194.64,1,3194.64,Net 45,True,False
PO-2024-26725,2024-12-10,2025-01-02,2025-01-02,SUP-057,Bharat Digital Systems,India,IT Services,"SaaS Licences (per seat, annual)",R&D,404.72,11,4451.92,Net 45,True,False
PO-2024-26755,2024-12-10,2024-12-23,2024-12-23,SUP-064,Sierra Technologies,Mexico,IT Services,Network Equipment Bundle,Field Services,3559.51,1,3559.51,Net 30,False,False
PO-2024-26554,2024-12-10,2024-12-22,2025-01-09,SUP-046,Thames Industrial Supply,UK,MRO,Industrial Bearings,Manufacturing,43.73,91,3979.43,Net 45,False,False
PO-2024-26012,2024-12-10,2024-12-23,2024-12-23,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Retail Operations,16.94,179,3032.26,Net 15,True,False
PO-2024-26001,2024-12-10,2024-12-15,2024-12-15,SUP-002,Taegu Alloys,South Korea,Raw Materials,Polypropylene Resin (per ton),Field Services,1229.03,27,33183.81,Net 15,False,False
PO-2024-26208,2024-12-10,2024-12-26,2024-12-26,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Corporate,72.69,88,6396.72,Net 30,True,False
PO-2024-26494,2024-12-10,2024-12-15,2024-12-28,SUP-046,Thames Industrial Supply,UK,MRO,Industrial Bearings,Corporate,35.15,87,3058.05,Net 45,True,False
PO-2024-26819,2024-12-10,2024-12-16,2024-12-16,SUP-072,Krakow Office Products,Poland,Office Supplies,Toner Cartridges,Manufacturing,89.93,12,1079.16,Net 45,True,False
PO-2024-27072,2024-12-10,2024-12-28,2024-12-28,SUP-092,Apex Specialty Chem,USA,Chemicals,Adhesive Compound (drum),Retail Operations,654.03,14,9156.42,Net 30,False,False
PO-2024-26257,2024-12-10,2024-12-29,2025-01-02,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Retail Operations,10.25,2217,22724.25,Net 30,True,False
PO-2024-26454,2024-12-10,2025-01-02,2025-01-02,SUP-040,Ganga MRO Services,India,MRO,Machine Lubricant (drum),R&D,191.92,15,2878.8,Net 45,True,False
PO-2024-26911,2024-12-10,2024-12-22,2024-12-22,SUP-079,Great Wall Workplace,China,Office Supplies,Stationery Kit,Field Services,21.44,48,1029.12,Net 30,False,False
PO-2024-26820,2024-12-10,2024-12-17,2024-12-18,SUP-079,Great Wall Workplace,China,Office Supplies,Toner Cartridges,Retail Operations,86.33,15,1294.95,Net 60,True,False
PO-2024-26412,2024-12-10,2025-01-07,2025-01-23,SUP-046,Thames Industrial Supply,UK,MRO,Machine Lubricant (drum),Corporate,150.56,9,1355.04,Net 30,True,False
PO-2024-26848,2024-12-10,2024-12-17,2024-12-17,SUP-072,Krakow Office Products,Poland,Office Supplies,Copy Paper (per case),Corporate,38.58,30,1157.4,Net 45,False,False
PO-2024-25950,2024-12-10,2025-01-08,2025-01-08,SUP-001,Jade Harbor Materials,China,Raw Materials,Aluminium Sheet (per ton),Field Services,2466.88,10,24668.8,Net 15,True,False
PO-2024-26834,2024-12-10,2024-12-19,2024-12-19,SUP-079,Great Wall Workplace,China,Office Supplies,Stationery Kit,Corporate,19.83,40,793.2,Net 60,True,False
PO-2024-26262,2024-12-10,2024-12-24,2024-12-24,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Retail Operations,9.02,3092,27889.84,Net 60,True,False
PO-2024-27028,2024-12-11,2025-01-11,2025-01-11,SUP-081,Redwood Specialty Chem,USA,Chemicals,Industrial Solvent (drum),Corporate,371.48,27,10029.96,Net 30,True,False
PO-2024-26915,2024-12-11,2025-01-12,2025-01-12,SUP-072,Krakow Office Products,Poland,Office Supplies,Whiteboard & Supplies,Field Services,68.93,4,275.72,Net 30,True,False
PO-2024-27097,2024-12-11,2024-12-28,2024-12-28,SUP-096,Pioneer Engineering Works,USA,Machinery,Precision Jig Set,R&D,1981.46,3,5944.38,Net 45,True,False
PO-2024-26951,2024-12-11,2024-12-25,2024-12-25,SUP-082,Himalaya Chemicals,India,Chemicals,Catalyst Powder (per 25kg),R&D,1000.89,8,8007.12,Net 60,True,False
PO-2024-27150,2024-12-11,2024-12-31,2024-12-31,SUP-105,Krakow Consulting,Poland,Professional Services,Training Programme,R&D,4351.05,2,8702.1,Net 60,True,False
PO-2024-26632,2024-12-11,2025-01-09,2025-01-09,SUP-050,Redwood Freight,USA,Logistics,LTL Freight (per shipment),Field Services,458.0,7,3206.0,Net 45,False,False
PO-2024-27111,2024-12-11,2025-01-07,2025-01-07,SUP-095,Busan Machinery,South Korea,Machinery,Injection Mould Tooling,Corporate,14425.52,1,14425.52,Net 60,True,False
PO-2024-26597,2024-12-11,2025-01-13,2025-01-13,SUP-051,Shenzhou Transport,China,Logistics,Air Freight (per 100kg),Retail Operations,585.31,6,3511.86,Net 15,True,False
PO-2024-26919,2024-12-11,2024-12-24,2024-12-24,SUP-072,Krakow Office Products,Poland,Office Supplies,Stationery Kit,Retail Operations,21.4,44,941.6,Net 60,True,False
PO-2024-26490,2024-12-11,2024-12-29,2024-12-29,SUP-040,Ganga MRO Services,India,MRO,Safety Gloves (per 100),Retail Operations,106.38,14,1489.32,Net 30,True,False
PO-2024-26896,2024-12-11,2025-01-08,2025-01-08,SUP-072,Krakow Office Products,Poland,Office Supplies,Office Chairs,Corporate,169.72,8,1357.76,Net 15,True,False
PO-2024-26729,2024-12-11,2025-01-01,2025-01-01,SUP-057,Bharat Digital Systems,India,IT Services,Cloud Hosting (monthly block),Retail Operations,4433.43,1,4433.43,Net 60,True,False
PO-2024-26753,2024-12-11,2024-12-25,2024-12-25,SUP-059,Azteca Technologies,Mexico,IT Services,"SaaS Licences (per seat, annual)",Corporate,456.47,25,11411.75,Net 30,True,False
PO-2024-26442,2024-12-11,2025-01-04,2025-01-09,SUP-046,Thames Industrial Supply,UK,MRO,Machine Lubricant (drum),Manufacturing,191.45,14,2680.3,Net 45,True,False
PO-2024-26456,2024-12-11,2024-12-28,2025-01-07,SUP-046,Thames Industrial Supply,UK,MRO,Conveyor Belt Section,Manufacturing,522.35,7,3656.45,Net 45,True,True
PO-2024-26759,2024-12-11,2024-12-30,2024-12-30,SUP-057,Bharat Digital Systems,India,IT Services,Cloud Hosting (monthly block),Manufacturing,4508.74,1,4508.74,Net 60,True,False
PO-2024-26979,2024-12-11,2024-12-18,2024-12-19,SUP-093,Albion Chem Industries,UK,Chemicals,Adhesive Compound (drum),Corporate,661.99,4,2647.96,Net 45,True,False
PO-2024-26397,2024-12-11,2024-12-16,2024-12-16,SUP-038,Bergmann MRO Services,Germany,MRO,Industrial Bearings,Field Services,40.31,85,3426.35,Net 60,True,False
PO-2024-26524,2024-12-11,2025-01-04,2025-01-04,SUP-040,Ganga MRO Services,India,MRO,Safety Gloves (per 100),Manufacturing,110.19,26,2864.94,Net 30,True,False
PO-2024-26782,2024-12-11,2024-12-26,2024-12-26,SUP-061,Shenzhou IT Solutions,China,IT Services,Cybersecurity Audit,R&D,8936.5,1,8936.5,Net 30,True,False
PO-2024-27129,2024-12-11,2025-01-02,2025-01-02,SUP-095,Busan Machinery,South Korea,Machinery,CNC Spare Parts Kit,Corporate,3758.74,1,3758.74,Net 45,True,False
PO-2024-26805,2024-12-11,2024-12-27,2024-12-27,SUP-072,Krakow Office Products,Poland,Office Supplies,Copy Paper (per case),Manufacturing,33.27,52,1730.04,Net 45,True,False
PO-2024-27086,2024-12-11,2025-01-04,2025-01-04,SUP-093,Albion Chem Industries,UK,Chemicals,Catalyst Powder (per 25kg),Field Services,1208.69,4,4834.76,Net 45,False,False
PO-2024-26409,2024-12-11,2025-01-07,2025-01-17,SUP-046,Thames Industrial Supply,UK,MRO,Machine Lubricant (drum),Manufacturing,163.51,13,2125.63,Net 45,True,True
PO-2024-25960,2024-12-11,2025-01-07,2025-01-07,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Corporate,9169.8,4,36679.2,Net 30,True,False
PO-2024-26086,2024-12-11,2025-01-01,2025-01-01,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),Manufacturing,778.13,16,12450.08,Net 45,True,False
PO-2024-25958,2024-12-11,2024-12-17,2024-12-17,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),Field Services,822.73,20,16454.6,Net 30,True,False
PO-2024-26031,2024-12-11,2024-12-16,2024-12-16,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Field Services,16.03,305,4889.15,Net 45,True,False
PO-2024-26178,2024-12-11,2024-12-20,2024-12-24,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,Retail Operations,30.23,74,2237.02,Net 30,True,False
PO-2024-26315,2024-12-11,2024-12-16,2025-01-02,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Retail Operations,58.8,561,32986.8,Net 60,True,False
PO-2024-26022,2024-12-11,2024-12-20,2024-12-20,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),R&D,698.83,6,4192.98,Net 15,True,False
PO-2024-25954,2024-12-11,2024-12-27,2024-12-27,SUP-002,Taegu Alloys,South Korea,Raw Materials,Copper Wire Rod (per ton),Corporate,9459.69,3,28379.07,Net 15,False,False
PO-2024-26026,2024-12-11,2024-12-29,2024-12-29,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Field Services,17.75,195,3461.25,Net 30,True,False
PO-2024-27220,2024-12-11,2024-12-29,2024-12-29,SUP-099,Taegu Consulting,South Korea,Professional Services,Training Programme,R&D,4533.96,1,4533.96,Net 30,False,True
PO-2024-26258,2024-12-11,2024-12-20,2024-12-20,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Field Services,8.26,643,5311.18,Net 60,True,False
PO-2024-25866,2024-12-11,2025-01-12,2025-01-12,SUP-002,Taegu Alloys,South Korea,Raw Materials,Rubber Compound (per ton),R&D,1704.24,12,20450.88,Net 30,True,False
PO-2024-26232,2024-12-11,2024-12-24,2024-12-24,SUP-022,Redwood Components,USA,Electronics,PCB Assembly A-11,Field Services,53.07,560,29719.2,Net 60,True,False
PO-2024-27069,2024-12-12,2025-01-05,2025-01-05,SUP-083,Krakow Chemicals,Poland,Chemicals,Catalyst Powder (per 25kg),R&D,1086.54,5,5432.7,Net 15,True,False
PO-2024-26866,2024-12-12,2025-01-03,2025-01-17,SUP-078,Baltic Workplace,Poland,Office Supplies,Stationery Kit,Manufacturing,20.19,80,1615.2,Net 45,True,False
PO-2024-26595,2024-12-12,2024-12-20,2024-12-20,SUP-053,Sterling Shipping Lines,USA,Logistics,FTL Freight (per load),Corporate,2037.32,4,8149.28,Net 45,True,False
PO-2024-27168,2024-12-12,2024-12-21,2024-12-21,SUP-097,Azteca Advisory,Mexico,Professional Services,Audit & Compliance Review,Manufacturing,9611.68,1,9611.68,Net 30,True,False
PO-2024-26823,2024-12-12,2024-12-27,2024-12-27,SUP-074,Jade Harbor Workplace,China,Office Supplies,Copy Paper (per case),Field Services,32.74,34,1113.16,Net 30,True,False
PO-2024-25938,2024-12-12,2024-12-19,2024-12-21,SUP-002,Taegu Alloys,South Korea,Raw Materials,Aluminium Sheet (per ton),R&D,2514.29,5,12571.45,Net 45,True,False
PO-2024-26399,2024-12-12,2025-01-08,2025-01-08,SUP-039,Redwood Maintenance Co,USA,MRO,Safety Gloves (per 100),Manufacturing,88.04,1,88.04,Net 30,True,False
PO-2024-27200,2024-12-12,2025-01-02,2025-01-04,SUP-097,Azteca Advisory,Mexico,Professional Services,Audit & Compliance Review,R&D,9810.8,1,9810.8,Net 45,False,False
PO-2024-27062,2024-12-12,2024-12-23,2024-12-23,SUP-093,Albion Chem Industries,UK,Chemicals,Cleaning Agent (drum),Field Services,245.6,32,7859.2,Net 30,True,False
PO-2024-26542,2024-12-12,2025-01-06,2025-01-06,SUP-041,Bergmann Maintenance Co,Germany,MRO,Hydraulic Fluid (drum),Retail Operations,234.32,12,2811.84,Net 60,True,False
PO-2024-26150,2024-12-12,2024-12-25,2024-12-25,SUP-016,Great Wall Containers,China,Packaging,Bubble Wrap Rolls,Corporate,30.16,136,4101.76,Net 45,True,False
PO-2024-27115,2024-12-12,2025-01-09,2025-01-09,SUP-095,Busan Machinery,South Korea,Machinery,Compressor Unit,Retail Operations,10838.02,1,10838.02,Net 60,True,False
PO-2024-26182,2024-12-12,2025-01-11,2025-01-11,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Field Services,18.59,295,5484.05,Net 60,True,False
PO-2024-26978,2024-12-12,2025-01-03,2025-01-03,SUP-083,Krakow Chemicals,Poland,Chemicals,Coating Resin (drum),Field Services,810.14,10,8101.4,Net 15,True,False
PO-2024-26271,2024-12-12,2024-12-20,2024-12-20,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,R&D,28.34,381,10797.54,Net 45,True,False
PO-2024-26199,2024-12-12,2025-01-06,2025-01-06,SUP-024,Sterling Components,USA,Electronics,Microcontroller MCU-9,R&D,9.04,2062,18640.48,Net 30,True,False
PO-2024-26922,2024-12-12,2024-12-18,2024-12-18,SUP-072,Krakow Office Products,Poland,Office Supplies,Stationery Kit,Field Services,21.24,21,446.04,Net 60,True,False
PO-2024-27173,2024-12-12,2024-12-30,2024-12-30,SUP-106,Frontier Advisory,USA,Professional Services,Recruitment Fee,Field Services,6019.7,1,6019.7,Net 45,True,False
PO-2024-25891,2024-12-12,2024-12-20,2024-12-20,SUP-006,Adler Metals,Germany,Raw Materials,Copper Wire Rod (per ton),R&D,10710.63,4,42842.52,Net 45,True,False
PO-2024-26966,2024-12-12,2024-12-30,2025-01-03,SUP-093,Albion Chem Industries,UK,Chemicals,Cleaning Agent (drum),Field Services,261.44,22,5751.68,Net 45,False,False
PO-2024-26964,2024-12-12,2024-12-31,2025-01-02,SUP-083,Krakow Chemicals,Poland,Chemicals,Cleaning Agent (drum),Field Services,268.0,14,3752.0,Net 30,True,False
PO-2024-26987,2024-12-12,2024-12-23,2024-12-23,SUP-081,Redwood Specialty Chem,USA,Chemicals,Catalyst Powder (per 25kg),R&D,1106.8,1,1106.8,Net 30,False,False
PO-2024-25932,2024-12-12,2025-01-03,2025-01-16,SUP-008,Fujikawa Resources,Japan,Raw Materials,Aluminium Sheet (per ton),Corporate,2873.91,9,25865.19,Net 30,True,False
PO-2024-26607,2024-12-12,2024-12-22,2024-12-22,SUP-054,Great Wall Shipping Lines,China,Logistics,Air Freight (per 100kg),R&D,687.94,2,1375.88,Net 30,True,False
PO-2024-26764,2024-12-12,2025-01-10,2025-01-22,SUP-063,Cascade Technologies,USA,IT Services,Managed IT Support (monthly),Field Services,4542.86,1,4542.86,Net 30,True,False
PO-2024-26344,2024-12-12,2024-12-29,2024-12-29,SUP-032,Lotus Components,India,Electronics,Sensor Module SM-3,Retail Operations,24.21,906,21934.26,Net 30,True,False
PO-2024-26043,2024-12-12,2025-01-01,2025-01-01,SUP-016,Great Wall Containers,China,Packaging,Corrugated Boxes (per 1000),R&D,734.31,11,8077.41,Net 45,True,False
PO-2024-26324,2024-12-12,2025-01-07,2025-01-12,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Corporate,61.99,184,11406.16,Net 30,True,True
PO-2024-26040,2024-12-12,2025-01-06,2025-01-06,SUP-016,Great Wall Containers,China,Packaging,Wooden Pallets,Field Services,16.71,345,5764.95,Net 30,True,False
PO-2024-25993,2024-12-12,2025-01-11,2025-01-11,SUP-002,Taegu Alloys,South Korea,Raw Materials,Steel Coil (per ton),Manufacturing,881.61,9,7934.49,Net 60,True,False
PO-2024-26365,2024-12-12,2024-12-22,2024-12-22,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Field Services,77.49,199,15420.51,Net 15,True,False
PO-2024-26353,2024-12-12,2025-01-12,2025-01-12,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,66.79,411,27450.69,Net 30,True,False
PO-2024-26744,2024-12-12,2025-01-10,2025-01-16,SUP-063,Cascade Technologies,USA,IT Services,Cybersecurity Audit,Field Services,7100.44,1,7100.44,Net 15,True,False
PO-2024-27212,2024-12-12,2025-01-11,2025-01-11,SUP-105,Krakow Consulting,Poland,Professional Services,Training Programme,R&D,4659.56,1,4659.56,Net 45,False,False
PO-2024-26705,2024-12-12,2024-12-20,2024-12-20,SUP-050,Redwood Freight,USA,Logistics,Ocean Container (40ft),Retail Operations,3544.06,2,7088.12,Net 30,True,False
PO-2024-27156,2024-12-12,2024-12-21,2024-12-21,SUP-097,Azteca Advisory,Mexico,Professional Services,Audit & Compliance Review,Field Services,11286.24,1,11286.24,Net 60,True,False
